_id,region,hospital,date,ED Trolleys,Ward Trolleys,Total Trolleys,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
67d99e680547f4997bbf190a,HSE Dublin & South East,Wexford General Hospital,2025-03-13T08:00:00.000Z,0,4,4,22,6,0,0
67d99e680547f4997bbf190b,HSE South West,Cork University Hospital,2025-03-13T08:00:00.000Z,11,3,14,16,22,0,0
67d99e680547f4997bbf190c,HSE South West,Mallow General Hospital,2025-03-13T08:00:00.000Z,0,0,0,0,7,0,0
67d99e680547f4997bbf190d,HSE South West,Mercy University Hospital,2025-03-13T08:00:00.000Z,6,4,10,16,18,0,0
67d99e680547f4997bbf190e,HSE South West,South Infirmary Victoria University Hospital,2025-03-13T08:00:00.000Z,0,0,0,0,1,0,0
67d99e680547f4997bbf190f,HSE South West,UH Kerry,2025-03-13T08:00:00.000Z,8,0,8,10,26,1,0
67d99e680547f4997bbf1910,HSE Mid West,Nenagh Hospital,2025-03-13T08:00:00.000Z,0,0,0,0,2,0,0
67d99e680547f4997bbf1911,HSE Mid West,St. John's Hospital Limerick,2025-03-13T08:00:00.000Z,0,0,0,0,10,0,0
67d99e680547f4997bbf1912,HSE Mid West,UH Limerick,2025-03-13T08:00:00.000Z,13,37,50,35,6,15,0
67d99e680547f4997bbf1913,HSE West & North West,Letterkenny University Hospital,2025-03-13T08:00:00.000Z,9,6,15,17,37,4,0
67d99e680547f4997bbf1914,HSE West & North West,Mayo University Hospital,2025-03-13T08:00:00.000Z,4,9,13,7,12,7,0
67d99e680547f4997bbf1915,HSE West & North West,Portiuncula University Hospital,2025-03-13T08:00:00.000Z,0,0,0,0,3,0,0
67d99e680547f4997bbf1916,HSE West & North West,Roscommon University Hospital,2025-03-13T08:00:00.000Z,0,0,0,0,11,0,0
67d99e680547f4997bbf1917,HSE West & North West,Sligo University Hospital,2025-03-13T08:00:00.000Z,6,7,13,11,32,4,0
67d99e680547f4997bbf1918,HSE Dublin & North East,Cavan General Hospital,2025-03-12T08:00:00.000Z,0,0,0,4,0,0,0
67d99e680547f4997bbf1919,HSE Dublin & North East,Connolly Hospital,2025-03-12T08:00:00.000Z,0,0,0,10,6,0,0
67d99e680547f4997bbf191a,HSE Dublin & North East,Louth County Hospital,2025-03-12T08:00:00.000Z,0,0,0,0,0,0,0
67d99e680547f4997bbf191b,HSE Dublin & North East,Mater Misericordiae University Hospital,2025-03-12T08:00:00.000Z,5,0,5,22,14,0,0
67d99e680547f4997bbf191c,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2025-03-12T08:00:00.000Z,0,0,0,0,1,0,0
67d99e680547f4997bbf191d,HSE Dublin & North East,Our Lady of Lourdes Hospital,2025-03-12T08:00:00.000Z,25,0,25,26,12,0,0
67d99e680547f4997bbf191e,HSE Dublin & North East,Our Lady's Hospital Navan,2025-03-12T08:00:00.000Z,0,0,0,11,3,0,0
67d99e680547f4997bbf191f,HSE Dublin & Midlands,CHI at Tallaght,2025-03-12T08:00:00.000Z,1,0,1,0,0,0,0
67d99e680547f4997bbf1920,HSE Dublin & Midlands,CHI at Temple Street,2025-03-12T08:00:00.000Z,2,0,2,1,1,0,0
67d99e680547f4997bbf1921,HSE Dublin & Midlands,MRH Mullingar,2025-03-12T08:00:00.000Z,0,0,0,14,7,0,0
67d99e680547f4997bbf1922,HSE Dublin & Midlands,MRH Portlaoise,2025-03-12T08:00:00.000Z,4,0,4,12,6,0,0
67d99e680547f4997bbf1923,HSE Dublin & Midlands,MRH Tullamore,2025-03-12T08:00:00.000Z,0,0,0,29,7,0,0
67d99e680547f4997bbf1924,HSE Dublin & Midlands,Naas General Hospital,2025-03-12T08:00:00.000Z,7,0,7,14,8,2,0
67d99e680547f4997bbf1925,HSE Dublin & Midlands,St. James's Hospital,2025-03-12T08:00:00.000Z,4,0,4,15,21,0,0
67d99e680547f4997bbf1926,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2025-03-12T08:00:00.000Z,0,0,0,0,0,0,0
67d99e680547f4997bbf1927,HSE Dublin & Midlands,Tallaght University Hospital,2025-03-12T08:00:00.000Z,14,16,30,31,10,18,0
67d99e680547f4997bbf1928,HSE Dublin & South East,St. Columcille's Hospital,2025-03-12T08:00:00.000Z,0,0,0,0,3,0,0
67d99e680547f4997bbf1929,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2025-03-12T08:00:00.000Z,0,0,0,7,9,0,0
67d99e680547f4997bbf192a,HSE Dublin & South East,St. Michael's Hospital,2025-03-12T08:00:00.000Z,0,0,0,0,4,0,0
67d99e680547f4997bbf192b,HSE Dublin & South East,St. Vincent's University Hospital,2025-03-12T08:00:00.000Z,22,3,25,40,21,2,0
67d99e680547f4997bbf192c,HSE Dublin & South East,Tipperary University Hospital,2025-03-12T08:00:00.000Z,7,0,7,14,14,1,0
67d99e680547f4997bbf192d,HSE Dublin & South East,UH Waterford,2025-03-12T08:00:00.000Z,0,0,0,2,21,0,0
67d99e680547f4997bbf192e,HSE Dublin & South East,Wexford General Hospital,2025-03-12T08:00:00.000Z,0,1,1,33,5,0,0
67d99e680547f4997bbf192f,HSE South West,Cork University Hospital,2025-03-12T08:00:00.000Z,10,3,13,16,22,0,0
67d99e680547f4997bbf1930,HSE South West,Mallow General Hospital,2025-03-12T08:00:00.000Z,0,0,0,0,6,0,0
67d99e680547f4997bbf1931,HSE South West,Mercy University Hospital,2025-03-12T08:00:00.000Z,2,5,7,16,20,0,0
67d99e680547f4997bbf1932,HSE South West,South Infirmary Victoria University Hospital,2025-03-12T08:00:00.000Z,0,0,0,0,1,0,0
67d99e680547f4997bbf1933,HSE South West,UH Kerry,2025-03-12T08:00:00.000Z,8,5,13,10,25,1,0
67d99e680547f4997bbf1934,HSE Mid West,Nenagh Hospital,2025-03-12T08:00:00.000Z,0,0,0,0,3,0,0
67d99e680547f4997bbf1935,HSE Mid West,St. John's Hospital Limerick,2025-03-12T08:00:00.000Z,0,0,0,0,8,0,0
67d99e680547f4997bbf1936,HSE Mid West,UH Limerick,2025-03-12T08:00:00.000Z,15,47,62,36,6,21,0
67d99e680547f4997bbf1937,HSE West & North West,Letterkenny University Hospital,2025-03-12T08:00:00.000Z,22,8,30,22,44,2,0
67d99e680547f4997bbf1938,HSE West & North West,Mayo University Hospital,2025-03-12T08:00:00.000Z,8,15,23,15,14,13,0
67d99e680547f4997bbf1939,HSE West & North West,Portiuncula University Hospital,2025-03-12T08:00:00.000Z,0,0,0,0,8,0,0
67d99e680547f4997bbf193a,HSE West & North West,Roscommon University Hospital,2025-03-12T08:00:00.000Z,0,0,0,0,7,0,0
67d99e680547f4997bbf193b,HSE West & North West,Sligo University Hospital,2025-03-12T08:00:00.000Z,11,7,18,12,29,3,0
67d99e690547f4997bbf193c,HSE Dublin & North East,Cavan General Hospital,2025-03-11T08:00:00.000Z,5,0,5,4,0,0,0
67d99e690547f4997bbf193d,HSE Dublin & North East,Connolly Hospital,2025-03-11T08:00:00.000Z,5,0,5,5,7,0,0
67d99e690547f4997bbf193e,HSE Dublin & North East,Louth County Hospital,2025-03-11T08:00:00.000Z,0,0,0,0,0,0,0
67d99e690547f4997bbf193f,HSE Dublin & North East,Mater Misericordiae University Hospital,2025-03-11T08:00:00.000Z,14,0,14,26,13,0,0
67d99e690547f4997bbf1940,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2025-03-11T08:00:00.000Z,0,0,0,0,1,0,0
67d99e690547f4997bbf1941,HSE Dublin & North East,Our Lady of Lourdes Hospital,2025-03-11T08:00:00.000Z,18,0,18,28,12,0,0
67d99e690547f4997bbf1942,HSE Dublin & North East,Our Lady's Hospital Navan,2025-03-11T08:00:00.000Z,1,0,1,15,3,0,0
67d99e690547f4997bbf1943,HSE Dublin & Midlands,CHI at Tallaght,2025-03-11T08:00:00.000Z,2,0,2,0,0,0,0
67d99e690547f4997bbf1944,HSE Dublin & Midlands,CHI at Temple Street,2025-03-11T08:00:00.000Z,4,0,4,0,1,0,0
67d99e690547f4997bbf1945,HSE Dublin & Midlands,MRH Mullingar,2025-03-11T08:00:00.000Z,1,0,1,15,5,0,0
67d99e690547f4997bbf1946,HSE Dublin & Midlands,MRH Portlaoise,2025-03-11T08:00:00.000Z,4,0,4,16,6,0,0
67d99e690547f4997bbf1947,HSE Dublin & Midlands,MRH Tullamore,2025-03-11T08:00:00.000Z,0,0,0,19,8,0,0
67d99e690547f4997bbf1948,HSE Dublin & Midlands,Naas General Hospital,2025-03-11T08:00:00.000Z,9,0,9,14,9,3,0
67d99e690547f4997bbf1949,HSE Dublin & Midlands,St. James's Hospital,2025-03-11T08:00:00.000Z,6,0,6,18,21,0,0
67d99e690547f4997bbf194a,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2025-03-11T08:00:00.000Z,0,0,0,0,0,0,0
67d99e690547f4997bbf194b,HSE Dublin & Midlands,Tallaght University Hospital,2025-03-11T08:00:00.000Z,27,15,42,31,9,17,0
67d99e690547f4997bbf194c,HSE Dublin & South East,St. Columcille's Hospital,2025-03-11T08:00:00.000Z,0,0,0,0,3,0,0
67d99e690547f4997bbf194d,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2025-03-11T08:00:00.000Z,0,0,0,7,9,0,0
67d99e690547f4997bbf194e,HSE Dublin & South East,St. Michael's Hospital,2025-03-11T08:00:00.000Z,0,0,0,0,4,0,0
67d99e690547f4997bbf194f,HSE Dublin & South East,St. Vincent's University Hospital,2025-03-11T08:00:00.000Z,26,6,32,40,16,3,1
67d99e690547f4997bbf1950,HSE Dublin & South East,Tipperary University Hospital,2025-03-11T08:00:00.000Z,4,0,4,9,11,1,0
67d99e690547f4997bbf1951,HSE Dublin & South East,UH Waterford,2025-03-11T08:00:00.000Z,0,0,0,8,24,0,0
67d99e690547f4997bbf1952,HSE Dublin & South East,Wexford General Hospital,2025-03-11T08:00:00.000Z,0,3,3,25,6,0,0
67d99e690547f4997bbf1953,HSE South West,Cork University Hospital,2025-03-11T08:00:00.000Z,13,0,13,16,26,0,0
67d99e690547f4997bbf1954,HSE South West,Mallow General Hospital,2025-03-11T08:00:00.000Z,0,0,0,0,6,0,0
67d99e690547f4997bbf1955,HSE South West,Mercy University Hospital,2025-03-11T08:00:00.000Z,1,2,3,16,22,0,0
67d99e690547f4997bbf1956,HSE South West,South Infirmary Victoria University Hospital,2025-03-11T08:00:00.000Z,0,0,0,0,1,0,0
67d99e690547f4997bbf1957,HSE South West,UH Kerry,2025-03-11T08:00:00.000Z,10,8,18,11,22,2,0
67d99e690547f4997bbf1958,HSE Mid West,Nenagh Hospital,2025-03-11T08:00:00.000Z,0,0,0,0,4,0,0
67d99e690547f4997bbf1959,HSE Mid West,St. John's Hospital Limerick,2025-03-11T08:00:00.000Z,0,0,0,0,8,0,0
67d99e690547f4997bbf195a,HSE Mid West,UH Limerick,2025-03-11T08:00:00.000Z,18,48,66,37,6,17,0
67d99e690547f4997bbf195b,HSE West & North West,Letterkenny University Hospital,2025-03-11T08:00:00.000Z,10,9,19,22,34,3,0
67d99e690547f4997bbf195c,HSE West & North West,Mayo University Hospital,2025-03-11T08:00:00.000Z,7,16,23,15,12,15,0
67d99e690547f4997bbf195d,HSE West & North West,Portiuncula University Hospital,2025-03-11T08:00:00.000Z,2,0,2,0,9,0,0
67d99e690547f4997bbf195e,HSE West & North West,Roscommon University Hospital,2025-03-11T08:00:00.000Z,0,0,0,0,8,0,0
67d99e690547f4997bbf195f,HSE West & North West,Sligo University Hospital,2025-03-11T08:00:00.000Z,9,11,20,11,24,1,0
67d99e690547f4997bbf1960,HSE Dublin & North East,Cavan General Hospital,2025-03-10T08:00:00.000Z,2,0,2,3,0,0,0
67d99e690547f4997bbf1961,HSE Dublin & North East,Connolly Hospital,2025-03-10T08:00:00.000Z,0,0,0,0,7,0,0
67d99e690547f4997bbf1962,HSE Dublin & North East,Louth County Hospital,2025-03-10T08:00:00.000Z,0,0,0,0,0,0,0
67d99e690547f4997bbf1963,HSE Dublin & North East,Mater Misericordiae University Hospital,2025-03-10T08:00:00.000Z,23,0,23,21,14,0,0
67d99e690547f4997bbf1964,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2025-03-10T08:00:00.000Z,0,0,0,0,1,0,0
67d99e690547f4997bbf1965,HSE Dublin & North East,Our Lady of Lourdes Hospital,2025-03-10T08:00:00.000Z,11,0,11,27,12,0,0
67d99e690547f4997bbf1966,HSE Dublin & North East,Our Lady's Hospital Navan,2025-03-10T08:00:00.000Z,3,0,3,15,3,0,0
67d99e690547f4997bbf1967,HSE Dublin & Midlands,CHI at Tallaght,2025-03-10T08:00:00.000Z,4,0,4,0,0,0,0
67d99e690547f4997bbf1968,HSE Dublin & Midlands,CHI at Temple Street,2025-03-10T08:00:00.000Z,1,0,1,0,1,0,0
67d99e690547f4997bbf1969,HSE Dublin & Midlands,MRH Mullingar,2025-03-10T08:00:00.000Z,3,1,4,24,5,0,0
67d99e690547f4997bbf196a,HSE Dublin & Midlands,MRH Portlaoise,2025-03-10T08:00:00.000Z,0,0,0,15,8,0,0
67d99e690547f4997bbf196b,HSE Dublin & Midlands,MRH Tullamore,2025-03-10T08:00:00.000Z,0,0,0,16,8,0,0
67d99e690547f4997bbf196c,HSE Dublin & Midlands,Naas General Hospital,2025-03-10T08:00:00.000Z,15,0,15,14,7,3,0
67d99e690547f4997bbf196d,HSE Dublin & Midlands,St. James's Hospital,2025-03-10T08:00:00.000Z,27,0,27,11,22,1,0
67d99e690547f4997bbf196e,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2025-03-10T08:00:00.000Z,0,0,0,0,0,0,0
67d99e690547f4997bbf196f,HSE Dublin & Midlands,Tallaght University Hospital,2025-03-10T08:00:00.000Z,35,4,39,31,9,11,0
67d99e690547f4997bbf1970,HSE Dublin & South East,St. Columcille's Hospital,2025-03-10T08:00:00.000Z,0,0,0,0,3,0,0
67d99e690547f4997bbf1971,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2025-03-10T08:00:00.000Z,3,0,3,8,11,0,0
67d99e690547f4997bbf1972,HSE Dublin & South East,St. Michael's Hospital,2025-03-10T08:00:00.000Z,0,0,0,0,4,0,0
67d99e690547f4997bbf1973,HSE Dublin & South East,St. Vincent's University Hospital,2025-03-10T08:00:00.000Z,28,8,36,40,17,5,2
67d99e690547f4997bbf1974,HSE Dublin & South East,Tipperary University Hospital,2025-03-10T08:00:00.000Z,2,0,2,4,11,0,0
67d99e690547f4997bbf1975,HSE Dublin & South East,UH Waterford,2025-03-10T08:00:00.000Z,0,0,0,6,26,0,0
67d99e690547f4997bbf1976,HSE Dublin & South East,Wexford General Hospital,2025-03-10T08:00:00.000Z,2,4,6,23,7,1,0
67d99e690547f4997bbf1977,HSE South West,Cork University Hospital,2025-03-10T08:00:00.000Z,6,0,6,17,20,0,0
67d99e690547f4997bbf1978,HSE South West,Mallow General Hospital,2025-03-10T08:00:00.000Z,0,0,0,0,6,0,0
67d99e690547f4997bbf1979,HSE South West,Mercy University Hospital,2025-03-10T08:00:00.000Z,2,3,5,16,22,0,0
67d99e690547f4997bbf197a,HSE South West,South Infirmary Victoria University Hospital,2025-03-10T08:00:00.000Z,0,0,0,0,1,0,0
67d99e690547f4997bbf197b,HSE South West,UH Kerry,2025-03-10T08:00:00.000Z,13,8,21,10,27,9,3
67d99e690547f4997bbf197c,HSE Mid West,Nenagh Hospital,2025-03-10T08:00:00.000Z,0,0,0,0,4,0,0
67d99e690547f4997bbf197d,HSE Mid West,St. John's Hospital Limerick,2025-03-10T08:00:00.000Z,0,0,0,0,8,0,0
67d99e690547f4997bbf197e,HSE Mid West,UH Limerick,2025-03-10T08:00:00.000Z,14,46,60,28,6,23,0
67d99e690547f4997bbf197f,HSE West & North West,Letterkenny University Hospital,2025-03-10T08:00:00.000Z,18,9,27,18,32,5,1
67d99e690547f4997bbf1980,HSE West & North West,Mayo University Hospital,2025-03-10T08:00:00.000Z,11,15,26,12,13,10,0
67d99e690547f4997bbf1981,HSE West & North West,Portiuncula University Hospital,2025-03-10T08:00:00.000Z,2,0,2,0,9,0,0
67d99e690547f4997bbf1982,HSE West & North West,Roscommon University Hospital,2025-03-10T08:00:00.000Z,0,0,0,0,9,0,0
67d99e690547f4997bbf1983,HSE West & North West,Sligo University Hospital,2025-03-10T08:00:00.000Z,4,7,11,11,25,0,0
67d99e6a0547f4997bbf1984,HSE Dublin & North East,Cavan General Hospital,2025-03-09T08:00:00.000Z,1,0,1,4,0,0,0
67d99e6a0547f4997bbf1985,HSE Dublin & North East,Connolly Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,7,0,0
67d99e6a0547f4997bbf1986,HSE Dublin & North East,Louth County Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,0,0,0
67d99e6a0547f4997bbf1987,HSE Dublin & North East,Mater Misericordiae University Hospital,2025-03-09T08:00:00.000Z,4,0,4,11,14,0,0
67d99e6a0547f4997bbf1988,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2025-03-09T08:00:00.000Z,0,0,0,0,1,0,0
67d99e6a0547f4997bbf1989,HSE Dublin & North East,Our Lady of Lourdes Hospital,2025-03-09T08:00:00.000Z,7,0,7,27,12,0,0
67d99e6a0547f4997bbf198a,HSE Dublin & North East,Our Lady's Hospital Navan,2025-03-09T08:00:00.000Z,0,0,0,11,3,0,0
67d99e6a0547f4997bbf198b,HSE Dublin & Midlands,CHI at Tallaght,2025-03-09T08:00:00.000Z,0,0,0,0,0,0,0
67d99e6a0547f4997bbf198c,HSE Dublin & Midlands,CHI at Temple Street,2025-03-09T08:00:00.000Z,3,0,3,0,1,0,0
67d99e6a0547f4997bbf198d,HSE Dublin & Midlands,MRH Mullingar,2025-03-09T08:00:00.000Z,0,0,0,18,5,0,0
67d99e6a0547f4997bbf198e,HSE Dublin & Midlands,MRH Portlaoise,2025-03-09T08:00:00.000Z,0,0,0,14,8,0,0
67d99e6a0547f4997bbf198f,HSE Dublin & Midlands,MRH Tullamore,2025-03-09T08:00:00.000Z,0,0,0,15,8,0,0
67d99e6a0547f4997bbf1990,HSE Dublin & Midlands,Naas General Hospital,2025-03-09T08:00:00.000Z,5,0,5,6,7,1,0
67d99e6a0547f4997bbf1991,HSE Dublin & Midlands,St. James's Hospital,2025-03-09T08:00:00.000Z,6,0,6,10,22,0,0
67d99e6a0547f4997bbf1992,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2025-03-09T08:00:00.000Z,0,0,0,0,0,0,0
67d99e6a0547f4997bbf1993,HSE Dublin & Midlands,Tallaght University Hospital,2025-03-09T08:00:00.000Z,19,3,22,31,9,2,0
67d99e6a0547f4997bbf1994,HSE Dublin & South East,St. Columcille's Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,3,0,0
67d99e6a0547f4997bbf1995,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2025-03-09T08:00:00.000Z,0,0,0,8,11,0,0
67d99e6a0547f4997bbf1996,HSE Dublin & South East,St. Michael's Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,4,0,0
67d99e6a0547f4997bbf1997,HSE Dublin & South East,St. Vincent's University Hospital,2025-03-09T08:00:00.000Z,22,2,24,40,17,4,0
67d99e6a0547f4997bbf1998,HSE Dublin & South East,Tipperary University Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,11,0,0
67d99e6a0547f4997bbf1999,HSE Dublin & South East,UH Waterford,2025-03-09T08:00:00.000Z,0,0,0,0,26,0,0
67d99e6a0547f4997bbf199a,HSE Dublin & South East,Wexford General Hospital,2025-03-09T08:00:00.000Z,1,1,2,16,7,0,0
67d99e6a0547f4997bbf199b,HSE South West,Cork University Hospital,2025-03-09T08:00:00.000Z,0,0,0,13,20,0,0
67d99e6a0547f4997bbf199c,HSE South West,Mallow General Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,6,0,0
67d99e6a0547f4997bbf199d,HSE South West,Mercy University Hospital,2025-03-09T08:00:00.000Z,1,0,1,16,22,0,0
67d99e6a0547f4997bbf199e,HSE South West,South Infirmary Victoria University Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,1,0,0
67d99e6a0547f4997bbf199f,HSE South West,UH Kerry,2025-03-09T08:00:00.000Z,10,5,15,10,27,1,0
67d99e6a0547f4997bbf19a0,HSE Mid West,Nenagh Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,4,0,0
67d99e6a0547f4997bbf19a1,HSE Mid West,St. John's Hospital Limerick,2025-03-09T08:00:00.000Z,0,0,0,0,8,0,0
67d99e6a0547f4997bbf19a2,HSE Mid West,UH Limerick,2025-03-09T08:00:00.000Z,12,36,48,48,6,21,0
67d99e6a0547f4997bbf19a3,HSE West & North West,Letterkenny University Hospital,2025-03-09T08:00:00.000Z,7,6,13,9,32,4,0
67d99e6a0547f4997bbf19a4,HSE West & North West,Mayo University Hospital,2025-03-09T08:00:00.000Z,3,10,13,8,13,2,0
67d99e6a0547f4997bbf19a5,HSE West & North West,Portiuncula University Hospital,2025-03-09T08:00:00.000Z,2,0,2,0,9,0,0
67d99e6a0547f4997bbf19a6,HSE West & North West,Roscommon University Hospital,2025-03-09T08:00:00.000Z,0,0,0,0,9,0,0
67d99e6a0547f4997bbf19a7,HSE West & North West,Sligo University Hospital,2025-03-09T08:00:00.000Z,0,2,2,14,25,0,0
67d99e6a0547f4997bbf19a8,HSE Dublin & North East,Cavan General Hospital,2025-03-08T08:00:00.000Z,0,0,0,4,0,0,0
67d99e6a0547f4997bbf19a9,HSE Dublin & North East,Connolly Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,7,0,0
67d99e6a0547f4997bbf19aa,HSE Dublin & North East,Louth County Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,0,0,0
67d99e6a0547f4997bbf19ab,HSE Dublin & North East,Mater Misericordiae University Hospital,2025-03-08T08:00:00.000Z,1,0,1,10,14,0,0
67d99e6a0547f4997bbf19ac,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2025-03-08T08:00:00.000Z,0,0,0,0,1,0,0
67d99e6a0547f4997bbf19ad,HSE Dublin & North East,Our Lady of Lourdes Hospital,2025-03-08T08:00:00.000Z,0,0,0,20,12,0,0
67d99e6a0547f4997bbf19ae,HSE Dublin & North East,Our Lady's Hospital Navan,2025-03-08T08:00:00.000Z,0,0,0,11,3,0,0
67d99e6a0547f4997bbf19af,HSE Dublin & Midlands,CHI at Tallaght,2025-03-08T08:00:00.000Z,0,0,0,0,0,0,0
67d99e6a0547f4997bbf19b0,HSE Dublin & Midlands,CHI at Temple Street,2025-03-08T08:00:00.000Z,6,0,6,0,1,1,0
67d99e6a0547f4997bbf19b1,HSE Dublin & Midlands,MRH Mullingar,2025-03-08T08:00:00.000Z,1,0,1,15,5,0,0
67d99e6a0547f4997bbf19b2,HSE Dublin & Midlands,MRH Portlaoise,2025-03-08T08:00:00.000Z,1,0,1,11,8,0,0
67d99e6a0547f4997bbf19b3,HSE Dublin & Midlands,MRH Tullamore,2025-03-08T08:00:00.000Z,0,0,0,14,8,0,0
67d99e6a0547f4997bbf19b4,HSE Dublin & Midlands,Naas General Hospital,2025-03-08T08:00:00.000Z,4,0,4,0,9,0,0
67d99e6a0547f4997bbf19b5,HSE Dublin & Midlands,St. James's Hospital,2025-03-08T08:00:00.000Z,5,0,5,5,22,0,0
67d99e6a0547f4997bbf19b6,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2025-03-08T08:00:00.000Z,0,0,0,0,0,0,0
67d99e6a0547f4997bbf19b7,HSE Dublin & Midlands,Tallaght University Hospital,2025-03-08T08:00:00.000Z,8,0,8,25,9,0,0
67d99e6a0547f4997bbf19b8,HSE Dublin & South East,St. Columcille's Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,3,0,0
67d99e6a0547f4997bbf19b9,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2025-03-08T08:00:00.000Z,0,0,0,7,11,0,0
67d99e6a0547f4997bbf19ba,HSE Dublin & South East,St. Michael's Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,4,0,0
67d99e6a0547f4997bbf19bb,HSE Dublin & South East,St. Vincent's University Hospital,2025-03-08T08:00:00.000Z,19,1,20,40,17,0,0
67d99e6a0547f4997bbf19bc,HSE Dublin & South East,Tipperary University Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,11,0,0
67d99e6a0547f4997bbf19bd,HSE Dublin & South East,UH Waterford,2025-03-08T08:00:00.000Z,0,0,0,0,26,0,0
67d99e6a0547f4997bbf19be,HSE Dublin & South East,Wexford General Hospital,2025-03-08T08:00:00.000Z,4,1,5,14,7,1,0
67d99e6a0547f4997bbf19bf,HSE South West,Cork University Hospital,2025-03-08T08:00:00.000Z,0,0,0,10,20,0,0
67d99e6a0547f4997bbf19c0,HSE South West,Mallow General Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,6,0,0
67d99e6a0547f4997bbf19c1,HSE South West,Mercy University Hospital,2025-03-08T08:00:00.000Z,1,0,1,16,22,0,0
67d99e6a0547f4997bbf19c2,HSE South West,South Infirmary Victoria University Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,1,0,0
67d99e6a0547f4997bbf19c3,HSE South West,UH Kerry,2025-03-08T08:00:00.000Z,8,0,8,10,27,0,0
67d99e6a0547f4997bbf19c4,HSE Mid West,Nenagh Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,4,0,0
67d99e6a0547f4997bbf19c5,HSE Mid West,St. John's Hospital Limerick,2025-03-08T08:00:00.000Z,0,0,0,0,8,0,0
67d99e6a0547f4997bbf19c6,HSE Mid West,UH Limerick,2025-03-08T08:00:00.000Z,17,32,49,44,6,7,0
67d99e6a0547f4997bbf19c7,HSE West & North West,Letterkenny University Hospital,2025-03-08T08:00:00.000Z,7,4,11,4,32,1,0
67d99e6a0547f4997bbf19c8,HSE West & North West,Mayo University Hospital,2025-03-08T08:00:00.000Z,3,0,3,3,13,0,0
67d99e6a0547f4997bbf19c9,HSE West & North West,Portiuncula University Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,9,0,0
67d99e6a0547f4997bbf19ca,HSE West & North West,Roscommon University Hospital,2025-03-08T08:00:00.000Z,0,0,0,0,9,0,0
67d99e6a0547f4997bbf19cb,HSE West & North West,Sligo University Hospital,2025-03-08T08:00:00.000Z,4,0,4,9,25,0,0
67d99e6b0547f4997bbf19cc,HSE Dublin & North East,Cavan General Hospital,2025-03-07T08:00:00.000Z,0,0,0,2,0,0,0
67d99e6b0547f4997bbf19cd,HSE Dublin & North East,Connolly Hospital,2025-03-07T08:00:00.000Z,0,0,0,0,7,0,0
67d99e6b0547f4997bbf19ce,HSE Dublin & North East,Louth County Hospital,2025-03-07T08:00:00.000Z,0,0,0,0,0,0,0
67d99e6b0547f4997bbf19cf,HSE Dublin & North East,Mater Misericordiae University Hospital,2025-03-07T08:00:00.000Z,5,0,5,20,14,0,0
67d99e6b0547f4997bbf19d0,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2025-03-07T08:00:00.000Z,0,0,0,0,1,0,0
67d99e6b0547f4997bbf19d1,HSE Dublin & North East,Our Lady of Lourdes Hospital,2025-03-07T08:00:00.000Z,0,0,0,32,17,0,0
